#SampleID	Bd_load	PABD	species	indiv	prepost	Bd_exposure	indivID	time	orig_contam	future_max_bd_load	observed_otus	chao1	shannon	faith_pd	dist_braycurtis	dist_unweighted_unifrac	dist_weighted_unifrac	disper_braycurtis	disper_unweighted_unifrac	disper_weighted_unifrac	inhibRich	percInhib	NMDS1_braycurtis	NMDS1_unweighted_unifrac	NMDS1_weighted_unifrac	NMDS2_braycurtis	NMDS2_unweighted_unifrac	NMDS2_weighted_unifrac	NMDS_stress_braycurtis	NMDS_stress_unweighted_unifrac	NMDS_stress_weighted_unifrac
#q2:types	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	numeric	numeric	numeric	numeric	numeric	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical
1788.mck530Post.6Raca.7	0	0	Raca	7	Post	Control	Raca_7	11	0		67	86	2.206683908	12.79336498	0.7116	0.450126644	0.525083038	1.696823178	0.79066299	2.00459895	13	0.1806	0.068414433	-0.051233433	-0.36857781	-0.634633924	-0.390545572	0.25798782	28.24357674	22.46010257	18.61255843
1788.mck782Post.10Rapi.9	0	0	Rapi	9	Post	Bd-exposed	Rapi_9	16	1		103	113.4615385	3.627251742	16.20589711				1.666598677	0.691349174	1.108658867	8	0.072	-0.233464432	-0.145919098	0.164033621	0.426528808	-0.421767866	-0.038459781	28.24357674	22.46010257	18.61255843
1788.mck62Pre.2Buma.10	0	0	Rhma	9	Pre	Bd-exposed	Rhma_9	2	0	3.333333333	171	196.0714286	5.255773352	21.88005177	0.5238	0.399154581	0.310240876	1.916069914	0.727730223	1.608195367	11	0.053	-0.333855512	-0.641134331	-0.463816271	-0.574150191	0.13668124	-0.072622184	28.24357674	22.46010257	18.61255843
1788.mck599Post.7Buma.10	0	0	Rhma	10	Post	Control	Rhma_10	12	1		141	147.8	4.923752553	19.19721701	0.4864	0.352184695	0.339451063	2.056060729	0.94499603	1.411701309	15	0.1984	-0.293796648	-0.469620857	-0.160963616	-0.299572222	-0.094826163	0.0084375	28.24357674	22.46010257	18.61255843
1788.mck550Post.6Rapi.6	0	0	Rapi	6	Post	Control	Rapi_6	11	0		128	141.125	3.69878001	20.42698823	0.6492	0.597806207	0.372542249	1.353924345	0.782396633	0.765633129	14	0.3911	-0.141877624	-0.129797335	-0.098462132	0.287962728	0.293691191	-0.027183261	28.24357674	22.46010257	18.61255843
1788.mck780Post.10Rapi.7	0	0	Rapi	7	Post	Control	Rapi_7	16	1		96	112.5	3.477622689	17.45343579				1.292052715	0.674205471	0.803553217	8	0.232	-0.337087039	-0.25405905	0.254254833	0.294617452	-0.655173169	-0.043785108	28.24357674	22.46010257	18.61255843
1788.mck153Pre.4Raca.4	0	0	Raca	4	Pre	Bd-exposed	Raca_4	4	0	1.333333333	138	188.2142857	4.506784671	20.71876501	0.6825	0.599118147	0.463099188	0.9112595	0.75680392	0.549425682	9	0.0816	0.203453404	-0.316250393	-0.196897806	-0.41530474	0.370953337	0.166142861	28.24357674	22.46010257	18.61255843
1788.mck696Post.9Raca.9	0	0	Raca	9	Post	Control	Raca_9	14	0		140	156.4347826	4.050441629	19.61823963				0.846185396	0.653987665	0.648643686	16	0.1765	-0.440473866	-0.320381622	0.207188744	-0.042917035	0.198523601	0.368507091	28.24357674	22.46010257	18.61255843
1788.mck93Pre.1Osse.7	0	0	Osse	7	Pre	Control	Osse_7	2	0		74	86.36363636	3.976815076	11.66195906				0.774337744	0.724899005	0.729331742	17	0.6788	0.433213304	0.332697877	0.019839072	-0.2558569	0.611014335	-0.097480488	28.24357674	22.46010257	18.61255843
1788.mck121Pre.3Rapi.4	0	0	Rapi	4	Pre	Control	Rapi_4	3	0		43	50	2.913948086	8.143825013	0.4185	0.397538461	0.277296676	1.715423492	1.022656891	0.858097047	7	0.5277	-0.294827071	0.762713767	-0.023196714	0.19481421	-0.60380387	-0.007878801	28.24357674	22.46010257	18.61255843
1788.mck475Post.5Raca.5	0	0	Raca	5	Post	Bd-exposed	Raca_5	10	0	0.333333333	120	121.25	5.359827883	19.37566832	0.6119	0.550559965	0.381833916	0.83171928	0.974543874	0.660092794	12	0.3139	-0.049898949	-0.275558218	0.090957708	0.027579759	0.327019622	0.139579688	28.24357674	22.46010257	18.61255843
1788.mck171Pre.4Rapi.1	0	0	Rapi	1	Pre	Bd-exposed	Rapi_1	4	1		118	145.5555556	3.71861257	18.10203368	0.5826	0.631765517	0.333929713	0.993392585	0.790630889	1.177727488	10	0.527	-0.066159437	0.138692926	-0.018267394	0.244726542	0.563309615	-0.012358967	28.24357674	22.46010257	18.61255843
1788.mck436Post.4Buma.9	0	0	Rhma	9	Post	Bd-exposed	Rhma_9	9	0	3.333333333	135	187	3.380734864	20.63430236	0.521	0.441597469	0.380632577	1.56257375	0.817516343	0.646447749	10	0.4632	-0.384553946	-0.629173707	-0.011241583	-0.06988677	-0.113568952	0.066258635	28.24357674	22.46010257	18.61255843
1788.mck161Pre.4Buma.2	0	0	Rhma	2	Pre	Bd-exposed	Rhma_2	4	0	3	160	181.0833333	5.150810587	20.25299958	0.5351	0.454828489	0.20368833	1.946771862	0.858531084	1.600604863	14	0.333	-0.168156101	-0.352511933	-0.005322458	-0.106895103	-0.037551564	0.008384533	28.24357674	22.46010257	18.61255843
1788.mck280Post.1Rapi.4	0	0	Rapi	4	Post	Control	Rapi_4	6	0		37	42	2.86458163	6.248034702	0.4091	0.639994311	0.266218876	1.192482869	1.231150468	0.992321625	11	0.6649	-0.247161108	0.760048353	-0.16569278	0.172911777	-0.730294098	0.008019683	28.24357674	22.46010257	18.61255843
1788.mck101Pre.3Raca.5	0	0	Raca	5	Pre	Bd-exposed	Raca_5	3	0	0.333333333	101	122.4285714	2.964266208	15.98659274	0.6041	0.499474966	0.409106511	1.242846866	0.611476814	0.894883528	9	0.627	0.047606172	-0.040875448	0.173853478	-0.275792919	0.345234087	-0.071486761	28.24357674	22.46010257	18.61255843
1788.mck291Post.1Bubo.3	0	0	Anbo	3	Post	Bd-exposed	Anbo_3	6	0	7	62	68.42857143	3.163687713	10.37537806				0.915458028	0.599325411	0.625859788	7	0.6764	0.104016469	0.661471687	0.02214039	0.090968667	-0.096057545	-0.062676559	28.24357674	22.46010257	18.61255843
1788.mck316Post.2Raca.8	0	0	Raca	8	Post	Control	Raca_8	7	0		56	61.25	3.261558233	10.11575786	0.3208	0.535656357	0.254377938	1.275925587	0.769370194	0.718764206	7	0.4666	0.186628227	-0.037154492	0.10136339	-0.356058621	-0.153269226	0.250469646	28.24357674	22.46010257	18.61255843
1788.mck654Post.8Buma.9	0	0	Rhma	9	Post	Bd-exposed	Rhma_9	13	0	3.333333333	136	157.9375	2.536921063	20.20676288	0.4854	0.399526427	0.337688589	1.631623558	1.142600248	1.423572862	12	0.7417	-0.399520859	-0.595073204	0.193542148	0.073091195	0.103990506	0.014604606	28.24357674	22.46010257	18.61255843
1788.mck477Post.5Raca.7	0	0	Raca	7	Post	Control	Raca_7	10	0		60	65	3.967081161	10.31864423	0.5172	0.649012029	0.28494313	0.969526066	0.697934466	1.094713812	12	0.2999	-0.134522868	0.101174626	0.112208381	-0.10310902	-0.301804654	0.315094345	28.24357674	22.46010257	18.61255843
1788.mck13Pre.1Buma.3	0	0	Rhma	3	Pre	Control	Rhma_3	1	0		148	165.4	4.01810606	18.66730278				0.861535257	1.059458885	0.412446194	10	0.3481	-0.354636891	-0.292417249	-0.198634858	-0.319849873	0.550675493	0.012012106	28.24357674	22.46010257	18.61255843
1788.mck574Post.6Osse.8	0	0	Osse	8	Post	Control	Osse_8	11	0		267	334.525	5.325588005	37.52625792	0.7331	0.593728391	0.4550592	1.576137672	1.477496902	2.591760942	11	0.0862	0.175410333	-1.186606948	-0.361467439	0.555826359	0.892908089	0.405041501	28.24357674	22.46010257	18.61255843
1788.mck627Post.7Osse.5	0	0	Osse	5	Post	Bd-exposed	Osse_5	12	0	2.333333333	129	137.2727273	5.036125633	21.36053939	0.4845	0.607367335	0.28249646	1.149861335	0.774446887	0.74367383	14	0.296	0.231222159	-0.106711784	-0.11252637	0.18790778	0.653302399	0.17787161	28.24357674	22.46010257	18.61255843
1788.mck259Post.1Raca.4	0	0	Raca	4	Post	Bd-exposed	Raca_4	6	0	1.333333333	101	125.1666667	2.792779834	14.34290098	0.663	0.540714185	0.463617004	1.255128081	0.766003852	0.863833366	12	0.682	0.187676096	-0.005042552	0.099392649	-0.241287551	0.02814591	0.090513455	28.24357674	22.46010257	18.61255843
1788.mck314Post.2Raca.6	0	0	Raca	6	Post	Bd-exposed	Raca_6	7	0	0	87	87.25	5.096462893	12.19443113	0.5141	0.613123546	0.28077198	1.082507187	0.778522063	0.61381741	15	0.2799	-0.033130606	0.050793994	0.159315149	-0.166807503	-0.035755633	0.168651185	28.24357674	22.46010257	18.61255843
1788.mck295Post.1Bubo.7	0	0	Anbo	7	Post	Control	Anbo_7	6	0		60	79.5	3.076553224	8.770786732	0.3326	0.602886562	0.148340829	0.924975865	0.775720515	0.590653234	9	0.7697	0.210028715	0.540792885	0.016654109	0.009704193	-0.461168838	-0.086003297	28.24357674	22.46010257	18.61255843
1788.mck297Post.1Bubo.9	0	0	Anbo	9	Post	Control	Anbo_9	6	0		78	95.5	3.923159322	13.28869454	0.442	0.387043335	0.17746374	0.726444687	0.734702344	0.718835214	12	0.5726	0.323645994	0.422967581	-0.123862663	0.019426691	0.139496606	-0.109178886	28.24357674	22.46010257	18.61255843
1788.mck250Pre.4Osse.5	0	0	Osse	5	Pre	Bd-exposed	Osse_5	5	0	2.333333333	96	107	3.886119202	12.77746308	0.4743	0.695866911	0.269340987	1.263029606	0.738720734	0.426644959	13	0.4508	0.319451633	0.465642068	0.006129261	0.261084354	0.046921749	-0.145038172	28.24357674	22.46010257	18.61255843
1788.mck112Pre.3Buma.6	0	0	Rhma	6	Pre	Bd-exposed	Rhma_6	3	1		147	176.1764706	4.806619774	17.43670224	0.3565	0.348010991	0.188370014	0.756617883	0.588224939	0.940247925	15	0.1182	-0.308522848	-0.382324	-0.335663269	-0.488471703	-0.162410681	-0.021161069	28.24357674	22.46010257	18.61255843
1788.mck324Post.2Buma.6	2.333333333	1	Rhma	6	Post	Bd-exposed	Rhma_6	7	1		82	95.33333333	3.833640072	10.96336334	0.3244	0.434491482	0.159344408	1.521916784	1.293457603	1.675293187	10	0.103	-0.357664318	-0.21006578	-0.338018613	-0.545905684	-0.447447406	0.038058654	28.24357674	22.46010257	18.61255843
1788.mck196Pre.3Osse.4	0	0	Osse	4	Pre	Bd-exposed	Osse_4	4	0	1.333333333	83	91.27272727	2.799960312	12.59270028	0.3311	0.493091146	0.160320669	1.439785496	0.694653624	0.650040065	14	0.7366	0.58848062	0.281451025	0.045948327	0.353920385	0.175138497	-0.19970136	28.24357674	22.46010257	18.61255843
1788.mck727Post.9Bubo.8	0	0	Anbo	8	Post	Control	Anbo_8	14	0		78	95.1	2.838041635	11.25877415	0.2868	0.427738038	0.144553889	1.228724684	0.681663968	1.059540028	7	0.14	0.23850143	0.347745832	0.159422705	0.371389442	-0.331207143	-0.179456122	28.24357674	22.46010257	18.61255843
1788.mck107Pre.3Buma.1	0	0	Rhma	1	Pre	Control	Rhma_1	3	0		132	149.1052632	3.949964219	19.56306963	0.4485	0.447657682	0.278053875	1.720980302	0.632297984	0.874510069	12	0.1523	-0.251977643	-0.541275517	-0.123661832	-0.23070483	-0.06121893	0.02219718	28.24357674	22.46010257	18.61255843
1788.mck104Pre.3Raca.8	0	0	Raca	8	Pre	Control	Raca_8	3	0		102	119.7692308	3.957802102	16.8855086	0.7028	0.654678837	0.530435954	0.998203902	0.614601092	0.974899081	9	0.1424	0.297531532	-0.234887534	-0.191213563	-0.346605837	0.665861835	0.016645521	28.24357674	22.46010257	18.61255843
1788.mck155Pre.4Raca.6	0	0	Raca	6	Pre	Bd-exposed	Raca_6	4	0	0	173	243.8	4.705976026	27.09944275	0.3853	0.566016684	0.207569625	0.967444141	0.591524174	0.672393177	7	0.1409	0.071835086	-0.557958045	-0.098386369	-0.352893634	0.787269773	0.186351411	28.24357674	22.46010257	18.61255843
1788.mck71Pre.2Rapi.7	0	0	Rapi	7	Pre	Control	Rapi_7	2	1		67	77.5	4.415746683	10.42921539				1.443821323	0.852523666	1.100514719	10	0.159	-0.1068734	0.421774861	0.304792036	-0.351329104	-0.605261513	0.059681872	28.24357674	22.46010257	18.61255843
1788.mck372Post.3Buma.1	0	0	Rhma	1	Post	Control	Rhma_1	8	0		125	143.4	4.679467553	17.8676592	0.5497	0.412292959	0.314800312	1.387855068	1.117278918	1.326764688	14	0.3871	-0.174907485	-0.34353509	0.043148742	-0.119303841	-0.060706825	0.000700367	28.24357674	22.46010257	18.61255843
1788.mck806Post.10Control.Crickets	0	0	not		Post	Control	not applicable	16	0		243	304.875	5.202525161	27.68713115				1.027236981	0.916079679	0.534751096	16	0.1972	0.556713807	-0.128657845	0.261876975	-0.656443466	2.192850137	-0.31982608	28.24357674	22.46010257	18.61255843
1788.mck240Pre.5Bubo.5	0	0	Anbo	5	Pre	Bd-exposed	Anbo_5	5	0	3.666666667	74	80.42857143	3.938796397	13.28570305	0.418	0.386400824	0.273485885	0.635853228	0.641131406	0.447528984	5	0.3426	0.402765965	0.188331788	-0.095733184	0.024863531	-0.118338893	-0.115802791	28.24357674	22.46010257	18.61255843
1788.mck583Post.7Raca.4	0	0	Raca	4	Post	Bd-exposed	Raca_4	12	0	1.333333333	167	210.1538462	4.817000113	24.52200418	0.3654	0.454071242	0.14713534	1.053597085	0.674757985	0.917221564	16	0.2011	0.038655228	-0.486019107	0.187922541	-0.228557675	0.007864069	0.336296111	28.24357674	22.46010257	18.61255843
1788.mck85Pre.2Bubo.9	0	0	Anbo	9	Pre	Control	Anbo_9	2	0		63	70.85714286	3.654717845	10.07288569	0.4528	0.575807001	0.207050734	0.951721842	0.682666817	0.881682828	13	0.4474	0.449709667	0.616375425	-0.128587035	-0.063064409	-0.116642596	-0.103649964	28.24357674	22.46010257	18.61255843
1788.mck105Pre.3Raca.10	0	0	Raca	9	Pre	Control	Raca_9	3	0		193	212.3448276	4.824780199	27.92339551	0.6989	0.548463868	0.457169271	0.732573926	0.954406275	0.451855825	10	0.2157	0.268878544	-0.466059039	0.034053053	-0.302346027	1.069653504	0.079272575	28.24357674	22.46010257	18.61255843
1788.mck189Pre.4Bubo.7	0	0	Anbo	7	Pre	Control	Anbo_7	4	0		97	124.6	3.65600717	14.96664033	0.4374	0.513446369	0.141912755	0.728380091	1.021253807	1.2248415	7	0.2567	0.56256271	0.579034982	-0.002420412	0.02411836	0.496041534	-0.164761341	28.24357674	22.46010257	18.61255843
1788.mck5Pre.1Raca.5	0	0	Raca	5	Pre	Bd-exposed	Raca_5	1	0	0.333333333	114	125.55	3.913326126	18.70967399				1.083528766	0.711085619	0.731531392	12	0.3863	0.266640316	-0.257487807	0.068439764	-0.32718948	0.751370311	-0.014967365	28.24357674	22.46010257	18.61255843
1788.mck736Post.9Osse.7	0	0	Osse	7	Post	Control	Osse_7	14	0		153	161.1428571	5.17466496	22.48590179	0.5925	0.530493649	0.39675496	0.933264447	0.692128441	0.678462622	15	0.2268	0.115769338	-0.430866789	-0.09708157	0.429364681	0.156053672	-0.05491118	28.24357674	22.46010257	18.61255843
1788.mck60Pre.2Buma.7	0	0	Rhma	7	Pre	Control	Rhma_7	2	1		156	185.3333333	4.637333914	22.49116997	0.69	0.416817662	0.471222047	0.747564263	0.552170275	0.452324531	11	0.122	-0.394171318	-0.51513053	-0.348140653	-0.401083043	0.202081199	0.015526956	28.24357674	22.46010257	18.61255843
1788.mck462Post.4Osse.2	0	0	Osse	2	Post	Bd-exposed	Osse_2	9	0	0	116	139.75	4.243470681	17.71861282	0.6503	0.590554327	0.405186639	1.034185541	0.757865327	0.605596522	15	0.3057	0.095376532	0.06975997	-0.106177811	0.349465336	0.279705382	-0.092703096	28.24357674	22.46010257	18.61255843
1788.mck657Post.8Rapi.1	0	0	Rapi	1	Post	Bd-exposed	Rapi_1	13	1		70	77.58333333	1.989648532	11.71512036	0.6895	0.541782342	0.351983517	1.277330532	0.686638974	0.995362924	11	0.6758	-0.397893366	0.057902089	0.310328974	0.273932344	-0.430883331	-0.038014534	28.24357674	22.46010257	18.61255843
1788.mck424Post.4Raca.7	0	0	Raca	7	Post	Control	Raca_7	9	0		99	112.9090909	2.938462625	17.67796502	0.36	0.63082006	0.244602001	1.728897922	0.760516038	0.943983038	10	0.3946	-0.552430237	-0.135643414	-0.019558245	-0.124643583	0.660406235	0.26516157	28.24357674	22.46010257	18.61255843
1788.mck617Post.7Bubo.5	3	1	Anbo	5	Post	Bd-exposed	Anbo_5	12	0	3.666666667	68	69.2	4.438885446	12.55615455	0.5703	0.328882449	0.318803001	1.034568148	0.68535381	1.099015447	7	0.339	0.046914357	0.12134442	0.014513103	0.17502492	-0.278493015	-0.038960473	28.24357674	22.46010257	18.61255843
1788.mck72Pre.2Rapi.8	0	0	Rapi	8	Pre	Control	Rapi_8	2	1		66	75.75	3.450764771	10.61768464				0.851001811	0.6819569	0.735700611	13	0.4609	-0.213581407	0.439420665	0.057419852	0.006302774	0.016098814	0.206879007	28.24357674	22.46010257	18.61255843
1788.mck204Pre.5Raca.2	0	0	Raca	2	Pre	Bd-exposed	Raca_2	5	0	0	82	90.5	3.609444072	12.70413722	0.5068	0.638245914	0.37624258	1.251142952	0.928249765	0.859781148	10	0.2993	-0.051135018	-0.008782041	0.080683552	-0.219394458	-0.307782984	0.191281409	28.24357674	22.46010257	18.61255843
1788.mck697Post.9Raca.10	0	0	Raca	10	Post	Control	Raca_10	14	0		156	183.75	3.806391621	24.87286178	0.5528	0.496046943	0.441845534	0.834327261	0.636512837	1.176869145	15	0.2063	-0.366123444	-0.547441617	0.324441537	-0.016186908	0.398816406	0.510624281	28.24357674	22.46010257	18.61255843
1788.mck27Pre.1Rapi.6	0	0	Rapi	6	Pre	Control	Rapi_6	1	0		87	106.0909091	3.228386101	13.93433283				1.224799086	0.61918697	0.941082475	12	0.6285	0.307226326	0.186192255	0.107675617	-0.546728891	-0.036157623	0.059906531	28.24357674	22.46010257	18.61255843
1788.mck339Post.2Rapi.10	0	0	Rapi	10	Post	Control	Rapi_10	7	1		59	60.5	4.521215955	8.718386265	0.4971	0.486297396	0.258654448	1.18512046	0.807133682	1.00076343	13	0.187	-0.086268201	0.324400839	-0.062493285	0.343019919	-0.40484744	0.044612719	28.24357674	22.46010257	18.61255843
1788.mck572Post.6Osse.6	0	0	Osse	6	Post	Bd-exposed	Osse_6	11	0	0	107	128.1111111	4.19189552	15.51531946	0.3027	0.505486654	0.167827726	1.639796406	0.88932474	0.937320262	15	0.4617	0.247562002	0.158374719	-0.098914211	0.272361113	0.034760881	-0.122211427	28.24357674	22.46010257	18.61255843
1788.mck568Post.6Osse.2	0	0	Osse	2	Post	Bd-exposed	Osse_2	11	0	0	145	174	4.764139656	20.55049373	0.3949	0.589334397	0.168774505	1.055056578	0.69503674	0.97287646	16	0.3821	-0.011739642	-0.240568276	-0.253531949	0.433399444	-0.316588703	-0.093728933	28.24357674	22.46010257	18.61255843
1788.mck167Pre.4Buma.8	0	0	Rhma	8	Pre	Bd-exposed	Rhma_8	4	0	2.666666667	145	172.0666667	4.658814763	19.80340564	0.5537	0.482135852	0.246220582	1.284438601	0.607744152	1.059133357	13	0.13	-0.214726369	-0.448662551	-0.080886708	-0.425894253	0.14677683	0.055174532	28.24357674	22.46010257	18.61255843
1788.mck489Post.5Buma.9	0	0	Rhma	9	Post	Bd-exposed	Rhma_9	10	0	3.333333333	129	231.6666667	2.689259856	21.23874239	0.3924	0.532652127	0.270062541	1.542115248	1.194948133	1.107708378	10	0.3898	-0.371747222	-0.673406762	-0.220696327	-0.120188826	0.011369118	0.068313483	28.24357674	22.46010257	18.61255843
1788.mck175Pre.4Rapi.5	0	0	Rapi	5	Pre	Bd-exposed	Rapi_5	4	1		121	134.5714286	3.748072903	19.1534097	0.6023	0.585172632	0.298649815	1.275615157	0.744408839	1.012690302	10	0.3832	-0.319975888	-0.002201256	-0.23831224	0.227685887	0.487569447	-0.023342187	28.24357674	22.46010257	18.61255843
1788.mck242Pre.5Bubo.7	0	0	Anbo	7	Pre	Control	Anbo_7	5	0		94	113.25	3.260348087	14.42400382	0.4426	0.398380746	0.179338072	1.017863036	0.972910768	0.963287142	6	0.6016	0.464778574	0.382367034	0.060426574	-0.027734897	0.414212052	-0.158797525	28.24357674	22.46010257	18.61255843
1788.mck584Post.7Raca.5	0	0	Raca	5	Post	Bd-exposed	Raca_5	12	0	0.333333333	147	155.1428571	4.349269911	20.11845112	0.658	0.464799457	0.406874294	0.823953847	0.641017945	0.931311026	16	0.4989	0.128322903	-0.318806038	0.171201503	-0.158826652	-0.263245326	0.096227137	28.24357674	22.46010257	18.61255843
1788.mck97Pre.3Raca.1	0	0	Raca	1	Pre	Bd-exposed	Raca_1	3	0	1.333333333	84	96.36363636	3.082285413	13.71344624	0.731	0.596334788	0.434349868	1.027068728	0.774251118	0.588658926	8	0.2464	0.386865422	-0.089247928	-0.098157236	-0.450483533	0.312317705	0.043897439	28.24357674	22.46010257	18.61255843
1788.mck638Post.8Raca.3	1	1	Raca	3	Post	Bd-exposed	Raca_3	13	0	1.666666667	125	154.0625	3.613884202	18.77032203	0.5902	0.533772557	0.218660287	1.000869811	0.631434386	0.674825286	16	0.6705	-0.165998897	-0.187813355	0.073860437	0.037189239	0.03287186	0.077205639	28.24357674	22.46010257	18.61255843
1788.mck98Pre.3Raca.2	0	0	Raca	2	Pre	Bd-exposed	Raca_2	3	0	0	90	123	3.73736826	15.51001908	0.5782	0.555854853	0.349328171	0.735263286	0.685957153	0.793925974	9	0.2829	0.13861305	0.064002911	-0.04544289	-0.322207988	0.35739731	0.248411422	28.24357674	22.46010257	18.61255843
1788.mck653Post.8Buma.8	0	0	Rhma	8	Post	Bd-exposed	Rhma_8	13	0	2.666666667	132	147.4	4.515263724	19.05861651	0.5121	0.349527782	0.200332495	0.904720268	0.657312799	0.690703397	11	0.4159	-0.322653182	-0.404358961	0.070820609	-0.076829311	0.036343927	0.032939733	28.24357674	22.46010257	18.61255843
1788.mck734Post.9Osse.5	0	0	Osse	5	Post	Bd-exposed	Osse_5	14	0	2.333333333	61	62.11111111	4.51491761	10.04887306	0.5236	0.570815699	0.2525752	1.279028263	0.796585348	0.501910476	8	0.2768	-0.195752609	0.179939035	0.25406619	0.156931985	-0.634975674	-0.048164705	28.24357674	22.46010257	18.61255843
1788.mck301Post.1Osse.3	0	0	Osse	3	Post	Bd-exposed	Osse_3	6	0	0	81	114.4615385	1.364948168	12.07543135	0.2366	0.532464921	0.137199665	2.052306207	0.685998961	1.523558764	14	0.8955	0.35406466	0.24320561	0.172796958	0.601747676	0.09506121	-0.234264815	28.24357674	22.46010257	18.61255843
1788.mck675Post.8Bubo.8	0	0	Anbo	8	Post	Control	Anbo_8	13	0		54	57.75	3.68466391	7.939687263				1.200986609	0.966787319	0.764595247	8	0.2694	0.171513407	0.555100139	0.049893371	0.230488396	-0.360445134	-0.130221989	28.24357674	22.46010257	18.61255843
1788.mck70Pre.2Rapi.6	0	0	Rapi	6	Pre	Control	Rapi_6	2	0		89	101	4.099982593	14.89086799	0.4961	0.554792898	0.266311907	1.38827713	0.708239135	0.933176542	13	0.3268	-0.007023066	-0.090896662	0.112980106	-0.299506868	0.156832171	0.202862229	28.24357674	22.46010257	18.61255843
1788.mck236Pre.5Bubo.1	0	0	Anbo	1	Pre	Bd-exposed	Anbo_1	5	0	3.333333333	65	80.16666667	3.411650724	11.05299752	0.2892	0.446986576	0.13489975	0.82465647	0.7516664	0.638845703	7	0.4756	0.50458607	0.409748147	-0.021073117	0.024798574	-0.226804895	-0.148664369	28.24357674	22.46010257	18.61255843
1788.mck641Post.8Raca.6	0	0	Raca	6	Post	Bd-exposed	Raca_6	13	0	0	100	150	2.462625266	14.50896557	0.7051	0.486114903	0.358485452	0.879273937	0.757865408	0.581585021	14	0.7424	-0.397176485	-0.121342062	0.144328887	0.019523699	-0.202517739	0.063779048	28.24357674	22.46010257	18.61255843
1788.mck243Pre.5Bubo.8	0	0	Anbo	8	Pre	Control	Anbo_8	5	0		63	72	3.424197896	9.551342241	0.3634	0.325129843	0.255207888	1.01652255	0.732720499	0.648239107	6	0.577	0.41512475	0.469929577	-0.040511065	-0.025933673	-0.202710829	-0.122581574	28.24357674	22.46010257	18.61255843
1788.mck14Pre.1Buma.4	0	0	Rhma	4	Pre	Bd-exposed	Rhma_4	1	1		125	150.0909091	4.158805088	17.17753843				0.682910377	0.68534744	0.533636679	11	0.408	-0.222059267	-0.319430168	-0.114249675	-0.465540843	-0.121477025	-0.052542099	28.24357674	22.46010257	18.61255843
1788.mck621Post.7Bubo.9	0	0	Anbo	9	Post	Control	Anbo_9	12	0		140	157.1	4.542676886	22.22418386	0.8346	0.752971024	0.539284658	1.714876382	1.574879892	1.793112951	10	0.0848	0.04291407	0.08136566	0.433068026	0.426618847	0.802789544	0.135723231	28.24357674	22.46010257	18.61255843
1788.mck484Post.5Buma.4	0	0	Rhma	4	Post	Bd-exposed	Rhma_4	10	1		139	151.75	5.064876888	17.68033448	0.2654	0.24887588	0.11706875	1.321561416	0.804487703	0.922957464	13	0.2392	-0.297769829	-0.347998779	0.004132159	-0.087050685	-0.142560266	0.055515854	28.24357674	22.46010257	18.61255843
1788.mck108Pre.3Buma.2	0	0	Rhma	2	Pre	Bd-exposed	Rhma_2	3	0	3	127	139.047619	3.913229964	16.0392326	0.4276	0.384360412	0.248726284	1.011982023	0.675675816	0.764365753	13	0.391	-0.274513307	-0.340660367	-0.096359146	-0.269451438	-0.192362028	-0.013572876	28.24357674	22.46010257	18.61255843
