Response	Predictor	Species	median	lower95	upper95	significant
dist_unweighted_unifrac	Osse_7	Osse	0.000852039521979382	-0.0856669245083129	0.0985380604267321	FALSE
dist_unweighted_unifrac	Osse_8	Osse	0.000781651279742529	-0.090490685505557	0.0985432283912673	FALSE
dist_unweighted_unifrac	Osse_9	Osse	0.0050564587712892	-0.0706850601352643	0.123550358490056	FALSE
dist_unweighted_unifrac	Raca_1	Raca	0.00192283568928444	-0.0828376601082507	0.120333693914221	FALSE
dist_unweighted_unifrac	Raca_10	Raca	0.00109460577100913	-0.0795128706958031	0.106835794477397	FALSE
dist_unweighted_unifrac	Raca_2	Raca	0.00065663933405174	-0.0933030873024272	0.106184921704415	FALSE
dist_unweighted_unifrac	Raca_3	Raca	-0.000863255782172282	-0.103172039966921	0.099116158716125	FALSE
dist_unweighted_unifrac	Raca_4	Raca	-0.000777750704975001	-0.113003823374786	0.090981477861172	FALSE
dist_unweighted_unifrac	Raca_5	Raca	-0.00185016064659385	-0.125439208623404	0.0789052048087215	FALSE
dist_unweighted_unifrac	Raca_6	Raca	-0.00105318880338551	-0.113779837497305	0.0848147785979384	FALSE
dist_unweighted_unifrac	Raca_7	Raca	0.000764986506500062	-0.0922726564171849	0.102538535412459	FALSE
dist_unweighted_unifrac	Raca_8	Raca	0.00552349237471459	-0.0681902277475205	0.121972859045614	FALSE
dist_unweighted_unifrac	Raca_9	Raca	-0.00465668408588344	-0.126600071802219	0.0781784654352986	FALSE
dist_unweighted_unifrac	Rapi_3	Rapi	0.000937941085396046	-0.0882385747947677	0.106099690404376	FALSE
dist_unweighted_unifrac	Rapi_4	Rapi	-0.000117446759734534	-0.0999166329990837	0.0913779196110501	FALSE
dist_unweighted_unifrac	Rapi_6	Rapi	-0.00111318505578049	-0.110578876385909	0.0833933026760304	FALSE
dist_unweighted_unifrac	Rhma_1	Rhma	-0.00381150537372477	-0.112625300292937	0.0677525081114271	FALSE
dist_unweighted_unifrac	Rhma_2	Rhma	0.000648521906132763	-0.0963717369087076	0.102251796814826	FALSE
dist_unweighted_unifrac	Rhma_3	Rhma	0.00804360476457979	-0.0546830421392865	0.137284157224507	FALSE
dist_unweighted_unifrac	Rhma_5	Rhma	-0.00620838619961976	-0.126174414103447	0.0648327535833384	FALSE
dist_unweighted_unifrac	Rhma_8	Rhma	0.00149851742955167	-0.0916439863036094	0.10659402433813	FALSE
dist_unweighted_unifrac	Rhma_9	Rhma	-8.62708306860357e-05	-0.101268859110689	0.1028083336573	FALSE
dist_weighted_unifrac	Anbo_1	Anbo	-0.0886671963774704	-0.484118308220938	0.275546809987277	FALSE
dist_weighted_unifrac	Anbo_10	Anbo	-0.00374171102297439	-0.281770508971014	0.25822490589739	FALSE
dist_weighted_unifrac	Anbo_2	Anbo	0.375883364722522	-0.0484686223411766	0.788340504942662	FALSE
dist_weighted_unifrac	Anbo_3	Anbo	0.275795755477806	-0.0749356086962224	0.721889626365126	FALSE
dist_weighted_unifrac	Anbo_4	Anbo	0.108977405129543	-0.208493623009907	0.477978415193934	FALSE
dist_weighted_unifrac	Anbo_5	Anbo	-0.0699059278661263	-0.405056394804946	0.257497819753714	FALSE
dist_weighted_unifrac	Anbo_6	Anbo	-0.235153333793101	-0.618399158310817	0.104603247435591	FALSE
dist_weighted_unifrac	Anbo_7	Anbo	-0.335544776502322	-0.664516918212346	0.00184786348937115	FALSE
dist_weighted_unifrac	Anbo_8	Anbo	-0.0565033920474127	-0.344349530833163	0.191227579317235	FALSE
dist_weighted_unifrac	Anbo_9	Anbo	0.0570513052070567	-0.20402345460594	0.322074575784254	FALSE
dist_weighted_unifrac	Osse_1	Osse	-0.033670924248451	-0.429431594863863	0.328416176355924	FALSE
dist_weighted_unifrac	Osse_10	Osse	-0.109068770091921	-0.433084076780398	0.152489167911817	FALSE
dist_weighted_unifrac	Osse_2	Osse	0.148121936883305	-0.247400402380202	0.651227774967604	FALSE
dist_weighted_unifrac	Osse_3	Osse	0.0259298924427992	-0.400111176327725	0.438288102783643	FALSE
dist_weighted_unifrac	Osse_4	Osse	0.0862707993697919	-0.255049087850939	0.463489922030926	FALSE
dist_weighted_unifrac	Osse_5	Osse	-0.0840332716030254	-0.454632725660948	0.259062940787422	FALSE
dist_weighted_unifrac	Osse_6	Osse	-0.113342676400526	-0.502639774252315	0.221771546753699	FALSE
dist_weighted_unifrac	Osse_7	Osse	-0.0280658879412664	-0.315104595607691	0.262051726193459	FALSE
dist_weighted_unifrac	Osse_8	Osse	0.113057167732868	-0.178568088733903	0.433357109310417	FALSE
dist_weighted_unifrac	Osse_9	Osse	0.00336094896556567	-0.302234157183738	0.311410296602717	FALSE
dist_weighted_unifrac	Raca_1	Raca	0.00714565054249813	-0.340099232266996	0.34658577898717	FALSE
dist_weighted_unifrac	Raca_10	Raca	-0.0603387756612637	-0.365977541926905	0.217018916518016	FALSE
